,text,y_true,y_pred,prompt,answer,true_predict
350,"Analyze the argument relation between the two sentences in square brackets, 
            [In terms of AR and the Pokémon phenomenon, it's incredible what has happened there.] 
            and 
            [I think there's a tendency in this industry to call everything new the next computer platform.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",0,0,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [In terms of AR and the Pokémon phenomenon, it\'s incredible what has happened there.] \n            and \n            [I think there\'s a tendency in this industry to call everything new the next computer platform.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = No'}]",No,0
351,"Analyze the argument relation between the two sentences in square brackets, 
            [We added Apple Pay, we added Apple Music.] 
            and 
            [We have stated that we want to double the size of the services business from the level that we had in fiscal 2016 by 2020.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",0,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [We added Apple Pay, we added Apple Music.] \n            and \n            [We have stated that we want to double the size of the services business from the level that we had in fiscal 2016 by 2020.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
352,"Analyze the argument relation between the two sentences in square brackets, 
            [They're really good for a brand experience, to roll out a new menu item, their Double Jack burger.] 
            and 
            [We're also seeing a lot of strength in brand.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",1,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [They\'re really good for a brand experience, to roll out a new menu item, their Double Jack burger.] \n            and \n            [We\'re also seeing a lot of strength in brand.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
353,"Analyze the argument relation between the two sentences in square brackets, 
            [because of our focus on user experience, and so I like that.] 
            and 
            [From an upgrade point of view, there are pluses and minuses as I see it.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",0,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [because of our focus on user experience, and so I like that.] \n            and \n            [From an upgrade point of view, there are pluses and minuses as I see it.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
354,"Analyze the argument relation between the two sentences in square brackets, 
            [And we're open to automated bots being useful.] 
            and 
            [I think when you think about what bucket of spend that is in, which is a question we get, it really is both marketing spend and any other spend companies have where they're reaching their customers, of which if you think about marketing spend and customer service spend, marketing spend is way bigger,] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",0,0,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [And we\'re open to automated bots being useful.] \n            and \n            [I think when you think about what bucket of spend that is in, which is a question we get, it really is both marketing spend and any other spend companies have where they\'re reaching their customers, of which if you think about marketing spend and customer service spend, marketing spend is way bigger,] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = No'}]",No,0
355,"Analyze the argument relation between the two sentences in square brackets, 
            [But architecturally, some of the examples I used are about the digital estate that actually doesn't start with Azure.] 
            and 
            [A lot of that account value frankly, Walter, today is coming in the form of consumed revenue.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",0,0,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [But architecturally, some of the examples I used are about the digital estate that actually doesn\'t start with Azure.] \n            and \n            [A lot of that account value frankly, Walter, today is coming in the form of consumed revenue.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = No'}]",No,0
356,"Analyze the argument relation between the two sentences in square brackets, 
            [In areas like terrorism, for Al Qaeda and ISIS related content, now 99% of the content that we take down in the category our systems flag proactively before anyone sees it.] 
            and 
            [And then in these reports, we also talk about and show what percent of the content we handle proactively and identify proactively.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",1,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [In areas like terrorism, for Al Qaeda and ISIS related content, now 99% of the content that we take down in the category our systems flag proactively before anyone sees it.] \n            and \n            [And then in these reports, we also talk about and show what percent of the content we handle proactively and identify proactively.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
357,"Analyze the argument relation between the two sentences in square brackets, 
            [But I just said earlier that we have more than 900 million people are using that every month.] 
            and 
            [And in between there, what we're seeing is this huge growth of private groups, right, and Groups remains one of the I think least talked about products on Facebook.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",1,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [But I just said earlier that we have more than 900 million people are using that every month.] \n            and \n            [And in between there, what we\'re seeing is this huge growth of private groups, right, and Groups remains one of the I think least talked about products on Facebook.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
358,"Analyze the argument relation between the two sentences in square brackets, 
            [And so it's still down year over year but less so than it was and part of that is the compare is an easier compare.] 
            and 
            [The other thing that's happened is that the decline that we've been experiencing in Hong Kong moderated.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",1,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [And so it\'s still down year over year but less so than it was and part of that is the compare is an easier compare.] \n            and \n            [The other thing that\'s happened is that the decline that we\'ve been experiencing in Hong Kong moderated.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
359,"Analyze the argument relation between the two sentences in square brackets, 
            [So there are really two components, and I think Satya has talked about why you would enter a region and its ROI, and there's also the correlation to how many servers and that spend and pace over time based on demand.] 
            and 
            [And I would add, in addition to the number of regions which Satya is talking about, it's also the capacity inside a region.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",1,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [So there are really two components, and I think Satya has talked about why you would enter a region and its ROI, and there\'s also the correlation to how many servers and that spend and pace over time based on demand.] \n            and \n            [And I would add, in addition to the number of regions which Satya is talking about, it\'s also the capacity inside a region.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
360,"Analyze the argument relation between the two sentences in square brackets, 
            [that I think all speak to a really good business environment for the future.] 
            and 
            [And so it's a very rapidly expanding country.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",0,0,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [that I think all speak to a really good business environment for the future.] \n            and \n            [And so it\'s a very rapidly expanding country.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = No'}]",No,0
361,"Analyze the argument relation between the two sentences in square brackets, 
            [So new platforms demand new measurement, and so people are measuring all kinds of different things from viewability to how many people see the ad to how long they run the ad.] 
            and 
            [We're focused on all of these metrics and working hard with third parties and with our advertiser to get those metrics right.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",1,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [So new platforms demand new measurement, and so people are measuring all kinds of different things from viewability to how many people see the ad to how long they run the ad.] \n            and \n            [We\'re focused on all of these metrics and working hard with third parties and with our advertiser to get those metrics right.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
362,"Analyze the argument relation between the two sentences in square brackets, 
            [At the time of the acquisition, we had stepped up the fair market value of certain assets on the balance sheet.] 
            and 
            [This is going to increase the amortization.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",1,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [At the time of the acquisition, we had stepped up the fair market value of certain assets on the balance sheet.] \n            and \n            [This is going to increase the amortization.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
363,"Analyze the argument relation between the two sentences in square brackets, 
            [So we have stepped up investment, although it did not go up as much year-over-year this quarter, we are still spending almost $10 billion on what essentially is fulfillment capacity in support of really strong growth, unit growth and FBA, and global expansion and then also on AWS, additional capacity for existing customers as they grow their business and also new regions.] 
            and 
            [We've been working and continue to work very hard on capital productivity.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",1,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [So we have stepped up investment, although it did not go up as much year-over-year this quarter, we are still spending almost $10 billion on what essentially is fulfillment capacity in support of really strong growth, unit growth and FBA, and global expansion and then also on AWS, additional capacity for existing customers as they grow their business and also new regions.] \n            and \n            [We\'ve been working and continue to work very hard on capital productivity.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
364,"Analyze the argument relation between the two sentences in square brackets, 
            [so that's the rationale for CarPlay.] 
            and 
            [We think that the best experience for users include apps, and so we want to do everything that we can do to continue building that.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",1,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [so that\'s the rationale for CarPlay.] \n            and \n            [We think that the best experience for users include apps, and so we want to do everything that we can do to continue building that.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
365,"Analyze the argument relation between the two sentences in square brackets, 
            [So if you look even at our announcements over this quarter, a lot of what we have done with IoT is create an IoT edge.] 
            and 
            [The timeframes of these migrations and so on are a lot more complicated than they perhaps appear on the surface.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",1,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [So if you look even at our announcements over this quarter, a lot of what we have done with IoT is create an IoT edge.] \n            and \n            [The timeframes of these migrations and so on are a lot more complicated than they perhaps appear on the surface.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
366,"Analyze the argument relation between the two sentences in square brackets, 
            [Instagram is a follow model, right, so it's – they're not all bidirectional friendships.] 
            and 
            [I think a lot of this comes down to the graphs in the community that you have in the different places.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",0,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [Instagram is a follow model, right, so it\'s – they\'re not all bidirectional friendships.] \n            and \n            [I think a lot of this comes down to the graphs in the community that you have in the different places.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
367,"Analyze the argument relation between the two sentences in square brackets, 
            [And as I look geographically, where we've been doing really good in the emerging markets, our share is still not high in any of them, and so there's a lot of headroom there as well, as there is in most developed markets as well] 
            and 
            [And so I look around, I see opportunity left and right.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",1,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [And as I look geographically, where we\'ve been doing really good in the emerging markets, our share is still not high in any of them, and so there\'s a lot of headroom there as well, as there is in most developed markets as well] \n            and \n            [And so I look around, I see opportunity left and right.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
368,"Analyze the argument relation between the two sentences in square brackets, 
            [And in each one, we talk about the prevalence of the content that people see because we think what matters is the number of impressions or people who are seeing the content, not just – not if a lot of people are sharing something but no one sees it – but what is actually getting seen.] 
            and 
            [Most of what we build – one of the things that’s different about Facebook and social products is more of it is about people interacting with each other than just people interacting with us, right?] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",0,0,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [And in each one, we talk about the prevalence of the content that people see because we think what matters is the number of impressions or people who are seeing the content, not just – not if a lot of people are sharing something but no one sees it – but what is actually getting seen.] \n            and \n            [Most of what we build – one of the things that’s different about Facebook and social products is more of it is about people interacting with each other than just people interacting with us, right?] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = No'}]",No,0
369,"Analyze the argument relation between the two sentences in square brackets, 
            [We don't break out revenue by our different platforms.] 
            and 
            [On the Audience Network, we continue to invest in ad tech, and the Audience Network is a key part of our focus there.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",1,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [We don\'t break out revenue by our different platforms.] \n            and \n            [On the Audience Network, we continue to invest in ad tech, and the Audience Network is a key part of our focus there.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
370,"Analyze the argument relation between the two sentences in square brackets, 
            [It's a huge margin.] 
            and 
            [And obviously the kind of numbers that we have indicated growth in the revenue means that iPhone would have another stellar quarter.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",1,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [It\'s a huge margin.] \n            and \n            [And obviously the kind of numbers that we have indicated growth in the revenue means that iPhone would have another stellar quarter.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
371,"Analyze the argument relation between the two sentences in square brackets, 
            [And so we think some of the differences will come from that.] 
            and 
            [On the GDPR changes, so we just started rolling out the GDPR controls in Europe and we're going to make all the same controls and settings available every way, which gives people the same opportunities to make the same choices.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",1,0,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [And so we think some of the differences will come from that.] \n            and \n            [On the GDPR changes, so we just started rolling out the GDPR controls in Europe and we\'re going to make all the same controls and settings available every way, which gives people the same opportunities to make the same choices.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = No'}]",No,0
372,"Analyze the argument relation between the two sentences in square brackets, 
            [It's a really good way to drive engagement.] 
            and 
            [Where we are seeing a lot of growth and really exciting metrics right now are click-to-messaging ads.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",1,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [It\'s a really good way to drive engagement.] \n            and \n            [Where we are seeing a lot of growth and really exciting metrics right now are click-to-messaging ads.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
373,"Analyze the argument relation between the two sentences in square brackets, 
            [Partners are adding new routes.] 
            and 
            [If you look at the efficiency or the -- first the cost, they generally fall into a few buckets.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",1,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [Partners are adding new routes.] \n            and \n            [If you look at the efficiency or the -- first the cost, they generally fall into a few buckets.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
374,"Analyze the argument relation between the two sentences in square brackets, 
            [Our ability to quickly, I think, move our customer base through stronger execution, both direct through retail and having our channel execute well and partner with us on this transition.] 
            and 
            [I do think we’ve made a lot of progress.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",1,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [Our ability to quickly, I think, move our customer base through stronger execution, both direct through retail and having our channel execute well and partner with us on this transition.] \n            and \n            [I do think we’ve made a lot of progress.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
375,"Analyze the argument relation between the two sentences in square brackets, 
            [because it takes – it makes the ads more relevant.] 
            and 
            [We're seeing investment, we're investing in the audience network and we think it's important] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",1,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [because it takes – it makes the ads more relevant.] \n            and \n            [We\'re seeing investment, we\'re investing in the audience network and we think it\'s important] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
376,"Analyze the argument relation between the two sentences in square brackets, 
            [That's kind of the fundamental table stakes that need to be there and that's the most important thing, and we're really pleased with the 4 billion video views daily that we're getting.] 
            and 
            [I think what we said was that we're really pleased with the consumer adoption we're seeing.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",1,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [That\'s kind of the fundamental table stakes that need to be there and that\'s the most important thing, and we\'re really pleased with the 4 billion video views daily that we\'re getting.] \n            and \n            [I think what we said was that we\'re really pleased with the consumer adoption we\'re seeing.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
377,"Analyze the argument relation between the two sentences in square brackets, 
            [The accounting methodology change did affect how Europe sequential growth rate came in, but really stable if you kind of take that aside.] 
            and 
            [I think, I guess, if you're talking about DAU and MAU, Europe is stable on that front in terms of Facebook overall.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",1,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [The accounting methodology change did affect how Europe sequential growth rate came in, but really stable if you kind of take that aside.] \n            and \n            [I think, I guess, if you\'re talking about DAU and MAU, Europe is stable on that front in terms of Facebook overall.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
378,"Analyze the argument relation between the two sentences in square brackets, 
            [I mean we saw the impact in places like Brazil, where you’ve gotten in currency headwind of over 30%.] 
            and 
            [We didn’t see anything in Q4 that indicated broad-based macro weakness beyond of course the impact that FX was having, which was pretty significant.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",1,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [I mean we saw the impact in places like Brazil, where you’ve gotten in currency headwind of over 30%.] \n            and \n            [We didn’t see anything in Q4 that indicated broad-based macro weakness beyond of course the impact that FX was having, which was pretty significant.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
379,"Analyze the argument relation between the two sentences in square brackets, 
            [We launched additional savings for Prime members at Whole Foods.] 
            and 
            [So, it was a big quarter for Whole Foods and Prime.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",1,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [We launched additional savings for Prime members at Whole Foods.] \n            and \n            [So, it was a big quarter for Whole Foods and Prime.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
380,"Analyze the argument relation between the two sentences in square brackets, 
            [To offset that, and actually do better than that, we had very good cost performance on other commodities] 
            and 
            [So that answers the question around Q2.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",1,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [To offset that, and actually do better than that, we had very good cost performance on other commodities] \n            and \n            [So that answers the question around Q2.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
381,"Analyze the argument relation between the two sentences in square brackets, 
            [And so that’s iPad, it’s Mac and those are huge numbers as well.] 
            and 
            [And so as we’ve always said, there is a large part of the -- or the vast majority of the services are mapped to the install base instead of the quarterly sales.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",1,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [And so that’s iPad, it’s Mac and those are huge numbers as well.] \n            and \n            [And so as we’ve always said, there is a large part of the -- or the vast majority of the services are mapped to the install base instead of the quarterly sales.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
382,"Analyze the argument relation between the two sentences in square brackets, 
            [Our expense to revenue ratio during the December quarter was that 7.4%.] 
            and 
            [We obviously feel good about the business during the December quarter.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",1,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [Our expense to revenue ratio during the December quarter was that 7.4%.] \n            and \n            [We obviously feel good about the business during the December quarter.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
383,"Analyze the argument relation between the two sentences in square brackets, 
            [Now that may be possible because there's high, high, high engagement in Stories.] 
            and 
            [I think we're getting people up the curve well this time.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",1,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [Now that may be possible because there\'s high, high, high engagement in Stories.] \n            and \n            [I think we\'re getting people up the curve well this time.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
384,"Analyze the argument relation between the two sentences in square brackets, 
            [So that's one of the issues that we see with operating margin.] 
            and 
            [But we think it's the right thing to do.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",2,0,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [So that\'s one of the issues that we see with operating margin.] \n            and \n            [But we think it\'s the right thing to do.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = No'}]",No,0
385,"Analyze the argument relation between the two sentences in square brackets, 
            [And the value of it hit just – or was just shy of $10 billion.] 
            and 
            [And so it's huge, and we felt it was important to spell that out.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",1,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [And the value of it hit just – or was just shy of $10 billion.] \n            and \n            [And so it\'s huge, and we felt it was important to spell that out.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
386,"Analyze the argument relation between the two sentences in square brackets, 
            [In terms of batteries, we have never done an analysis internally about how many people decided to get a lower-priced battery than buy another phone because it was never about that for us.] 
            and 
            [iPhone revenues are up 20% for the quarter over last year.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",0,0,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [In terms of batteries, we have never done an analysis internally about how many people decided to get a lower-priced battery than buy another phone because it was never about that for us.] \n            and \n            [iPhone revenues are up 20% for the quarter over last year.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = No'}]",No,0
387,"Analyze the argument relation between the two sentences in square brackets, 
            [And CRM has taken our own Dynamics product, has taken some pretty unique approaches.] 
            and 
            [One of the things that I'm very explicit about is we will have an open platform for other business process applications] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",0,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [And CRM has taken our own Dynamics product, has taken some pretty unique approaches.] \n            and \n            [One of the things that I\'m very explicit about is we will have an open platform for other business process applications] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
388,"Analyze the argument relation between the two sentences in square brackets, 
            [We will continue to build our business there and continue to do a great job for both customers and sellers.] 
            and 
            [We continue to say that, but we are very encouraged with what we've created with customers and sellers alike in India over the last few years.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",0,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [We will continue to build our business there and continue to do a great job for both customers and sellers.] \n            and \n            [We continue to say that, but we are very encouraged with what we\'ve created with customers and sellers alike in India over the last few years.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
389,"Analyze the argument relation between the two sentences in square brackets, 
            [The foreign exchange headwind on a sequential basis was 100 basis points.] 
            and 
            [So that answers the question around Q2.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",1,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [The foreign exchange headwind on a sequential basis was 100 basis points.] \n            and \n            [So that answers the question around Q2.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
390,"Analyze the argument relation between the two sentences in square brackets, 
            [We bought a company in Colorado that's essentially a firewall on all your identity management.] 
            and 
            [In fact, we are adding significant value in security] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",1,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [We bought a company in Colorado that\'s essentially a firewall on all your identity management.] \n            and \n            [In fact, we are adding significant value in security] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
391,"Analyze the argument relation between the two sentences in square brackets, 
            [I even referenced in my remarks how in healthcare people are using those to build bots and skills and agents.] 
            and 
            [That's just not our vision.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",0,0,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [I even referenced in my remarks how in healthcare people are using those to build bots and skills and agents.] \n            and \n            [That\'s just not our vision.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = No'}]",No,0
392,"Analyze the argument relation between the two sentences in square brackets, 
            [Because increasingly, there will be more devices and we want to make sure that we're adding value and if we add value in that context, you will be more inclined to retain or purchase the Office subscription.] 
            and 
            [But overall, the way we have thought about it is, we want to make sure the Office subscription, both to consumers as well as to enterprise subscribers, is valuable across all their devices] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",1,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [Because increasingly, there will be more devices and we want to make sure that we\'re adding value and if we add value in that context, you will be more inclined to retain or purchase the Office subscription.] \n            and \n            [But overall, the way we have thought about it is, we want to make sure the Office subscription, both to consumers as well as to enterprise subscribers, is valuable across all their devices] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
393,"Analyze the argument relation between the two sentences in square brackets, 
            [There were bugs.] 
            and 
            [And then the initial version of what we shipped I just think wasn't as high-quality as where it needed to be.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",1,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [There were bugs.] \n            and \n            [And then the initial version of what we shipped I just think wasn\'t as high-quality as where it needed to be.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
394,"Analyze the argument relation between the two sentences in square brackets, 
            [Some of them are going to be platforms and some of them are going to be apps and different things on top of platforms that other folks build.] 
            and 
            [But fundamentally, we're trying to serve our community the best we can, and we'll do that across all these platforms.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",1,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [Some of them are going to be platforms and some of them are going to be apps and different things on top of platforms that other folks build.] \n            and \n            [But fundamentally, we\'re trying to serve our community the best we can, and we\'ll do that across all these platforms.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
395,"Analyze the argument relation between the two sentences in square brackets, 
            [We've already talked about India but domestically we are, globally, we are investing very heavily in our Prime platform, both in North America and International and that includes video content and original content, Prime Music.] 
            and 
            [Well, I will point out that this quarter showed a lot of innovation, a lot of new products and features and a lot of investment.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",1,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [We\'ve already talked about India but domestically we are, globally, we are investing very heavily in our Prime platform, both in North America and International and that includes video content and original content, Prime Music.] \n            and \n            [Well, I will point out that this quarter showed a lot of innovation, a lot of new products and features and a lot of investment.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
396,"Analyze the argument relation between the two sentences in square brackets, 
            [We see adding five more this year.] 
            and 
            [We think that is very interesting.] 
            Output the answer as either ""Support"", ""Attack""  or ""No relation"".
            =",1,1,"[{'generated_text': 'Analyze the argument relation between the two sentences in square brackets, \n            [We see adding five more this year.] \n            and \n            [We think that is very interesting.] \n            Output the answer as either ""Support"", ""Attack""  or ""No relation"".\n            = Support'}]",Support,1
